8986.2,21.908359467,20.307764064,105.1394058484,22.8243590359,21.3791386624,205.6757818797,98.2857336572,95.5743163538,91.7610362734,21.5397655256,108.1427680294,128.1024115321,88.4444469269,82.6365650496,138.5471984402,82.3168947324,83.6215518135,138.0314202647,86.5141017848,107.5897920747,97.9883960076,71.4192040883,70.9554400904,90.3168303618
18406.5,20,20,95.1717693307,20,20,170.4337931264,111.5596316262,118.7163348518,136.8242159761,21.1835337127,93.4048996688,132.3413185142,107.6464972345,101.1708462369,140.6544259016,93.0317880689,95.1988982459,173.6596457414,90.2944318028,121.3528464896,114.4517186661,83.1019024838,79.046667232,108.0291257563
18014.6,20,20,121.6690775393,20,20,240.8251968386,114.8334331855,75.6432747665,146.6472031797,20,51.9979442584,146.6838534603,118.2657965204,113.6235010677,119.7219899335,107.3664464202,101.0582583154,164.3337298537,103.6300441439,105.8249197315,112.230305038,83.6049508444,84.0530613044,109.1340949826
17498.3,20,20,148.9978564497,20,20,200.990777617,129.2197605702,76.3915011174,185.6443583397,20,20,182.0950645284,122.8372547438,111.5928602392,100.7390264308,105.2594934903,101.1833309494,159.8881267511,95.1296203244,120.705613321,106.5110517474,77.7110631189,86.3586023395,117.3001650792
18408.5,20,20,129.2080263047,20,20,214.204033713,117.4435150145,64.2634260196,185.8290935161,20,20,144.7005180791,114.8559799061,107.1028492277,96.1344598509,100.7597124843,95.6423470234,161.9088260423,87.2284815863,106.4825060821,107.828799466,81.1635073967,84.7700430019,105.1954857742
17701.6,20,20,118.9483606594,20,20,238.8321316606,100.386671441,48.1115515583,195.6418689652,20,20,108.4676961346,114.6635765747,108.4009118229,119.5017610781,109.6247287175,109.1413140028,167.7187738208,96.2641650811,103.1332825936,112.0892496892,77.3679116521,74.9364991788,99.4700458895
17560.4,20,20,113.8555728388,20,20,272.5334219421,95.3358102947,61.2570376934,214.8151923105,20,20,138.7786319724,124.9080200962,102.671291934,110.2952971119,88.7280217129,98.6520515562,157.6819216237,92.4508462301,94.4482014206,116.7918584051,75.4596128678,78.6204727198,99.4105418961
12128.8,20,20,168.9662596152,20,20,282.899065527,97.3600234695,73.6942700472,193.6984733886,20,20,115.5478724708,123.296074641,85.6488041125,119.2407521155,76.4007469112,86.3175773084,140.7015579241,77.5661405023,107.0996530878,104.7511628968,70.2571000766,74.2868609883,96.6192461406
12460.7,20,20,174.6016213868,20,20,262.2088216527,97.1551922557,83.1337969654,173.2061376193,20,20,137.4017200899,131.5269687229,102.1903731557,114.289016711,88.5001334835,91.5866993637,156.334344386,85.4549695785,111.6264358423,101.8968648834,80.2880983749,82.8650859554,96.2931052488
15419,20,20,162.0848107882,20,20,235.0614954681,105.8844618651,99.9087385225,176.2204738977,20,20,191.21357041,133.7296849274,103.3989545638,114.4815982341,87.1524191304,88.8844360486,163.736542591,84.6639819037,124.16538879,102.2455619616,79.3910446331,81.1827942219,105.3673646411
17103.7,20,20,144.922439383,20,20,214.9381513522,97.8395103617,94.9314655494,122.6031849939,20,20,180.1260112307,105.5217737505,98.0893040727,116.4251230345,86.1584604641,82.9024175361,149.8898394547,78.5525776346,115.8653084804,93.5084306289,71.0962202888,73.516242062,99.3034473692
3540.3,21.256587641,22.6209720614,107.4665291154,20.7029668798,20.6464619809,136.5754818272,36.8955135209,83.0288589887,90.802637424,20,58.4470542077,89.8669122881,48.6382935129,60.6490386254,95.9869829173,51.6652649529,55.0853443847,121.2004449617,40.4820305464,67.6593077319,38.3396037791,47.265794864,54.827270982,80.1105164189
7330.2,20,20,92.9584497652,20,20,230.070909583,57.7689242779,65.4837868707,140.9834773835,20,20,117.230434662,74.8640488924,64.300008445,115.612318654,59.4583976127,67.0578621598,142.9722930865,55.3719866562,78.5931513653,75.7325141871,60.6000586424,74.2384669002,103.356656824
7035.1,20,20,145.2180754898,20,20,228.8066929292,54.5708419061,87.8296757069,147.5299854636,20,20,164.4542004367,80.4763407784,62.5636391943,81.7785976342,57.3118692156,64.2353419033,136.6962630696,54.7028135124,108.5474858068,74.1325897341,59.442677981,71.7809898206,104.4030164833
6795.5,20,20,116.9137839878,20,20,249.4959245504,55.0388320481,62.8050109496,142.7595616028,20,20,124.1311029154,85.8106589132,64.9117507566,105.5367169205,59.107564698,63.4170848143,140.8616949411,56.8219816935,72.2888404227,79.4166538515,57.3063586381,62.7890885391,95.268605637
12533,20,20,114.2192154484,20,20,246.6743091486,87.9207879619,71.1944043989,156.1741597851,20,20,117.0978185317,113.9003798506,99.1537020858,158.4529795733,93.7966244355,87.7296701064,167.9538274486,85.2941098535,77.3747693782,91.8666800291,74.5030533191,82.7266107134,105.1165955749
14363.6,20,24.6083136063,152.9798415335,20,20,226.5106523622,107.4276252921,135.5640885453,122.3303133665,20,20,134.2865235419,96.8481200121,80.0204503082,117.9277582844,84.7414133246,79.3715012435,145.7867223247,76.8036847193,111.8895935347,85.0115241793,64.3567146976,73.6659349386,82.9911672735
9365.4,24.14788103,22.0251719208,112.7486043875,21.7628033135,20.980906299,231.2242812709,91.3249574763,99.8151044383,110.3113001626,24.038259555,22.440228336,165.0098830654,74.6138349782,64.1535187395,100.4440010491,60.6061888438,68.8261191152,125.4738572998,65.9688431358,81.4900675016,78.222611034,54.2988372148,62.5242738258,85.717051757
9444.2,23.6418085781,24.0509080545,134.0940777936,22.8050511206,22.4845306642,232.5873385054,82.6245499526,123.4209699284,104.2855757327,23.6153233347,22.5022604878,168.0911376147,74.9351489519,68.6825142085,98.5018684351,61.6890044438,61.5831263413,122.2805029668,64.5775627049,99.1069140971,75.1366229071,51.8625635069,58.4934612929,87.0082899276
6281.6,20.7340930666,27.4368317161,152.8604590674,23.0133458308,21.948309609,233.7460371625,61.9284686881,94.4034059597,112.4296363568,24.4075952592,21.5558115558,137.6760602092,77.5313390651,71.6682077022,95.3841461342,65.0547359141,65.8593468268,110.9873638174,60.3200427679,74.2791581272,79.1332244131,65.1092316122,67.0477540326,90.7960181366
6653.6,20,20,98.827404901,20,20.6457649246,192.1325148276,85.5544099939,102.3440186889,96.3178769316,23.8826971487,118.1272690243,117.8752390493,82.4984095713,78.7493497836,131.3716353046,75.72808517,76.020103605,130.2238746936,72.5031751145,107.4009563131,73.6034547745,59.0285090027,65.1751389164,87.3867262427
7841.6,22.5276096289,21.4570728185,133.9255835962,20,20,180.5288799124,96.5082245718,116.2984146289,104.1068121038,23.8199183919,64.1397291681,159.3529202883,86.7886372766,91.2332084228,138.7969158145,90.632403322,91.4108242471,146.7560858905,87.6448655796,128.8162504409,88.0257957495,79.5873278612,74.0484121735,108.6877982416
10111.1,20,20,157.6691159612,20,20,243.9767847535,104.3663100321,104.4537388586,152.219111174,20,20.988606475,134.8661717462,98.1407477842,94.3849146225,122.6567223951,93.9462188598,86.8578859039,166.4253019504,85.3232253231,137.5557715202,92.0835182141,80.8128089465,83.1234654478,107.3727064474
11884,20,20,112.0979548203,20,20,284.6752347994,96.8517227893,80.9935998067,153.4473467237,20,21.2267840601,126.411438394,100.6264316974,99.415481979,130.4836598937,97.3742858998,91.542125696,168.1298033204,85.499877112,107.6154285158,101.3609627753,81.5049301768,81.5995420323,102.4305943978
14290.6,20,20,169.3236755509,20,20,201.1751701085,102.225004648,89.2865761668,187.759332525,20,20,228.3246898497,121.8494022552,114.8591042154,112.6991955493,98.1185117177,103.4755328754,177.9230117445,91.8210822251,145.2403464582,108.98669021,82.9498365923,99.556706258,134.4127077646
11596.9,20,20,113.9846871417,20,20,251.0869365961,85.5963358653,57.0043107188,182.7454386948,20,20,138.2591587756,102.19919431,86.7639280457,102.5094009579,83.6584017,88.9216876706,155.6570421148,79.7064759137,104.4847180803,103.6598331243,76.5034886524,80.022157686,99.7870347897
13148,20,20,89.5715397474,20,20,203.3529487758,84.7126648872,52.3129127395,192.9390604634,20,20,185.5465566924,112.9967823175,86.8839189055,102.5486509458,80.725899619,86.6606882426,147.7499185824,82.0583000839,81.6909716819,112.5060042102,68.2582470867,73.0715000558,98.3979652594
13337.2,20,20,96.5669516529,20,20.6344136152,207.0367213722,91.1877217085,49.4943398161,187.1076892665,20,20,121.669848706,124.1221131886,85.2204928331,124.2775635329,78.3169878035,83.0096663815,138.4470647378,80.6422867523,71.4462006081,112.7364439193,70.2595273619,72.9736297698,100.2957286676
13465.1,20,20,94.6215793071,20,20,231.0608615306,92.8106439488,57.8079210058,192.1061986408,20,20,114.8612303634,120.7658129247,84.9034428628,122.2989223386,77.094739226,79.3691166438,145.7427228748,75.9186279196,83.8326110582,107.048376707,69.5884325722,70.3194065608,97.3166122933
12061,20,20,151.6418275098,20,20,256.2480020709,89.8427135113,79.4468164006,171.5292593953,20,20,159.1273102487,124.1481739786,102.667072324,122.0356169966,91.3960809184,86.9770305588,174.9587705546,82.2154863755,106.3372096903,99.9416344762,80.3102372994,91.2054309061,106.275474371
10290.1,20,20,150.0352447299,20,20,218.5272652507,87.2395923459,107.3356591908,143.0324520657,20,20,101.1675812795,106.4225001779,99.6740807236,140.9468138087,91.2097592355,82.7733696765,161.9678816011,80.8567165031,116.0692001335,85.1684809329,75.321413992,81.2774477826,94.1955109933
10838.2,24.9962468407,20,131.1979593766,20,20,222.9820798922,89.6095054846,77.4083768602,124.4070451217,20,20,123.7417419426,100.837730828,81.4771264275,123.1992692878,83.9168664266,79.0080890503,149.3426143521,79.1995091793,78.2421492183,86.8334298852,63.2190752454,75.0144438266,88.1020697631
8328.7,24.5590346986,23.4121172081,128.9937881759,22.3311257165,23.7640873848,214.267867381,63.7618082417,113.0918995106,94.8960491627,21.2769249976,20.429774481,156.9492625715,67.9849343963,62.0730170051,98.7920978368,58.0314661959,71.0344976946,128.9753360609,59.6505112151,102.7812929412,63.6885471926,55.2934001554,58.8991540594,90.0646065372
7637.8,22.4684115427,22.3393114008,89.1872055122,21.9779186842,20.6926321103,163.3921994133,70.8382807699,72.6112199771,97.1835360665,22.1538426798,21.164779804,119.1287938705,70.3245752247,63.3672038971,95.0806008799,62.8222899002,66.9524923617,136.6136721308,61.8928989802,71.5296943364,65.364531557,49.8787557419,57.3896974169,77.1434742512
6994.3,23.3495436849,20,157.1611685374,20,22.2877974872,243.1246045945,63.5454845242,109.8182531352,106.3307205486,23.2488833701,22.1306591794,144.0581742586,68.4668773174,60.6933948727,87.9040125604,57.1516662423,56.5755198874,111.227870095,56.3409073666,78.8029271185,69.6847599198,55.2380048358,59.3393734059,84.4341796359
2526.1,22.5671506834,24.1231980232,77.6300090111,22.2948715494,21.3690173825,86.7616697604,37.8395440568,58.7221060867,78.7289101309,22.3993601329,32.3209206006,66.2164419512,43.7886276316,46.6011691112,54.6399715679,46.4583247397,43.4110259137,77.7072514177,36.0946741578,47.5866428542,44.8690286453,37.1285645567,37.8814113345,42.130568971
2943,22.9099343326,22.7943898773,90.220321686,22.6997172088,20.7800717228,95.3040209201,36.4800758718,66.8720871237,78.5805893544,23.454906758,42.8178852333,71.636610725,43.8565950458,48.8731026932,62.3770899615,47.3013994619,42.3944880833,88.6037146468,34.9487967666,51.271058441,41.7943639184,35.8393031748,39.2540447173,47.5446857409
5169,23.2028326357,22.3509155235,128.6979310588,25.7949770513,22.2960842948,190.1144313485,64.085539276,88.3653268402,110.0224755987,21.9201217892,21.0465544606,95.4743001074,63.3358869731,76.0425039183,104.6415915732,65.2949159428,69.9651031191,137.3645309968,62.3766208547,107.2074290346,64.1375587971,63.2151119468,66.3669335231,86.3427460977
6496.7,20,20,130.2396557019,20,20,265.2447031914,80.6049931641,101.3979332136,141.9400424759,23.4074332927,23.1058550357,115.8300525358,79.9614652615,83.1530295122,132.0423410598,74.6127512884,79.508420704,176.4701024652,71.4273574449,117.6399476279,79.0520572731,67.7281386231,79.3311216283,107.0336109519
8803.1,20,20,110.0514517996,20,20,227.2298177442,73.4966763964,73.7007548044,167.4458850945,20,20,147.3297195277,86.5372753694,97.8611525423,119.4020706059,84.325561372,87.9043208172,171.8941973894,76.5137197393,77.1883253579,98.2517605279,79.2252527287,96.1964882695,122.6425768457
8762,20,20,140.4959626753,20,20,207.5716833563,81.5387432438,102.3918657645,150.9445079547,20,20,130.4630805937,90.7316940647,74.8776915838,101.0184844346,62.3786184084,75.5984489242,145.0918919878,67.976405068,128.2438275082,93.2864929984,63.4053310193,77.360814889,95.3569460527
7602.5,20,20,100.4463147142,20,20,205.0983489908,70.2484071666,75.6740440085,147.1441302442,20,20,106.9727651815,91.5470134379,70.0206727164,108.0836864198,62.6087642224,73.5048363215,150.7305368906,61.919910064,107.3282643274,87.952330549,62.7977832766,72.4651856524,99.3700325319
9189.5,20,20,137.5743726826,20,20,208.8715366941,68.3518299821,83.6431618268,154.0980324506,20,20,163.254017776,97.5741922951,70.8560547253,93.492125452,65.5049304553,71.4699363553,123.4941526622,63.9591827511,82.3500926776,86.967656948,60.3630131345,62.6167012051,110.0528381798
5128.1,20,20,143.6645170947,20,20,225.6412247669,58.6415313608,86.3754570225,145.2353049617,20,20,162.9859227803,101.1055205011,85.9162942605,117.2655809317,80.0230668819,75.450383508,140.7969431381,65.5517537708,97.4659858962,81.2803924136,72.3590903504,73.8502110899,114.1940917061
6278.8,20,21.8616444075,155.2062751915,21.7246985615,20,213.6809499788,82.958015257,138.4158063001,146.5214713472,20,20,124.0335310741,87.4256617564,88.99143922,123.2874303683,83.5079198092,84.8419353823,168.1906764783,79.6353801005,138.3966488989,79.1862323313,77.5119132538,81.2619659905,105.0622673153
6867.5,20,23.5549865153,121.5378997088,24.1036775643,20,225.0797184977,70.3750549937,77.2469338104,120.1027795746,20,20,121.0394127183,83.4318823492,80.7350136106,114.6033400168,79.7290132393,84.18968058,151.9761623486,68.6793113506,75.3959679072,79.4428594838,67.8406162362,74.2616570716,92.355592684
4809.4,22.2832787072,21.5304453193,108.7511622892,25.0327097634,20,188.7810894883,83.8832586968,123.8278005674,115.6102901328,20,20,160.7973616686,83.7153275983,76.6319550897,108.5048988382,73.5492658548,76.2428724534,148.802729972,75.7100808845,127.3640561631,73.2957224952,70.2010463093,76.9989920116,98.5778163433
7430.1,21.3161354335,21.4143228153,129.7370707264,23.392040402,21.9468481636,210.8522360592,70.7721205298,97.9281786764,106.835020415,21.9519087463,25.536321973,131.3125668276,71.3539278841,71.8062400248,105.9867396159,70.0581981627,71.6938068515,141.3112814964,61.9183485942,97.7108382706,70.8393350103,57.5052738463,65.092550564,85.5663565427
6327.7,20,21.016427625,91.1043943308,21.8024423127,20.6462654176,206.0012173481,61.2221206441,91.9651697957,86.8863269901,22.2395479765,20,138.12570917,60.25973338,53.7298079131,90.6567975094,49.1358356646,57.8599124127,122.0764449363,50.4427383771,72.2363747492,56.8655439341,45.3671853723,48.3795334367,83.7246946436
1792.1,20.6938820283,20,65.3801734318,21.013543018,20.7213711991,69.4396373102,27.8962338365,48.7967890604,78.4131038392,21.3820575785,26.6887662921,54.2375724129,36.0781457261,43.4985348539,43.1112250249,41.634373017,39.0136891379,64.4984244813,32.4307960782,35.8948674574,36.0387904874,33.0084663937,34.2003871169,38.1979405323
839.8,21.5959465161,20.9053080303,89.4976258528,21.382502952,20,161.027724445,38.5832045166,79.371472383,80.9422084763,20.0710678119,107.5516321824,102.0496326551,43.341421719,45.138748297,102.1415501046,41.8229010423,40.4863599027,111.344895714,38.4644575194,82.3180871056,34.640851098,36.9903351336,58.4847130243,79.3271246008
934.5,23.6737457146,22.5547562128,80.2091397537,21.4928964708,24.063418358,158.7904498339,41.5726232975,60.7735905237,73.8672384016,21.9625886997,39.3377564814,103.5023714961,41.8851441747,43.4576451268,101.9750611532,41.9985549027,43.2807801177,112.131369826,39.2100336225,55.7858833551,37.3499505053,37.3864812908,40.3034273087,82.0046612265
557,26.2520619561,20.6055512755,102.2863158411,21.878609271,21.9107963629,169.0404642372,41.1541169713,59.2945582387,84.7318926185,21.8088522098,39.0493275017,110.9791187674,49.5115513442,54.8827070086,103.3104767359,51.059495177,52.3306928127,112.9787723635,44.1984559574,54.1705129414,42.1122192539,46.2248831887,48.0222162954,83.5358589029
1502.5,23.3329452742,26.0122862144,87.7472414337,22.16987299,23.3486520348,191.2201125514,33.9782797718,67.3223865722,94.5826224024,23.4877158492,23.1702450704,115.0559890059,49.324824726,55.6053561521,121.9807094203,49.5141259105,52.0839705929,121.2015782084,40.8254132504,54.1160867305,45.8141147067,45.4057089421,45.8878901236,93.2716141197
1626.2,21.1231056256,21,104.9987431119,21.8148217931,22.070782282,159.5471865649,27.3018358009,89.7288225505,96.8543907597,21.910452975,21.2865415281,117.1926042981,43.7918176108,45.6151617225,93.7841815991,42.4071944829,40.7170693603,112.1067180017,34.1897404384,100.3780656573,39.8542368759,36.4522600083,39.5667371105,81.2368402893
2342.4,21.3166216385,22.6270073365,81.2043046144,24.1527898296,22.6628585206,109.4545956544,26.7212479553,84.1826206614,85.5236571078,21.274155086,20,84.1684438122,35.0343619966,35.9427586162,82.3458945212,34.0362432391,34.5457755749,130.3094466606,29.7022958137,105.7125441279,34.8297003622,31.7274456712,33.353912078,77.8681325051
2357.5,21.3549624921,22.9540216588,74.2562301877,22.0447289365,21.1550035143,158.8598161798,25.2426483318,56.5438563364,82.5405749225,22.0733838561,23.2255198457,80.9550350897,35.7459786289,34.4216534017,100.4693953561,31.9844420628,35.7768784785,118.5230476125,30.5440938392,57.7177926205,34.7164214759,30.5468312416,33.8680669608,78.6196867441
1520,21.6554692944,21.6630555,99.5543203832,22.8415239142,23.9712654257,156.6126340758,24.8930442987,68.359664414,81.4610700622,20,23.7972024671,117.5219981322,33.7101910562,34.2111932108,84.2670156441,32.7396878259,32.0188834357,106.9357214873,29.3918900371,94.4125075781,33.0176040019,29.8714288771,31.3202906765,80.8433709138
1634.6,22.1632042848,22.5733183621,106.5600946718,20.2221251392,20,153.2105825301,24.6608707713,64.63625716,81.6422250497,22.3798551233,22.8122422209,91.8820973575,30.7320591504,31.777875464,77.9395022097,32.59415822,33.0025852943,109.1260886644,27.9099366091,65.6204441808,30.6712856354,29.2862276063,31.8476194787,71.6758914503
18662.7,23.4563870095,24.805515094,127.8971228285,22.3371028104,21.1138652063,231.0998906462,93.3343930953,103.4795475316,97.7432324734,22.853823966,71.7763623442,134.9247582635,90.6442677356,67.3160063916,109.895173455,68.2092875237,67.7116046335,129.7273746013,72.4245177729,102.3835658975,104.5603871128,68.0217940138,58.0187365823,82.7578265669
16179.8,20.4934374818,20.7142671109,89.7234019941,21.687792124,21.9049187588,226.0153185298,87.1164891057,77.7864086133,88.9409225852,23.2310241189,42.791703109,114.7921481442,87.1755871954,67.9073768763,120.9363908259,70.3812115718,68.6786476399,134.4830829482,73.7827694391,73.8021072035,97.9456723617,70.3210052641,57.0672106405,78.4038934837
14604.8,20.8710515749,20,126.0807656572,20,20,243.6533853933,116.8373391089,92.4981094679,135.496044576,21.7785872532,24.5325908364,134.4950656689,109.913806739,95.270534991,119.3313385121,90.7699112847,84.1022774462,161.8227448345,93.6687661345,83.8050209599,110.5245701451,77.035773466,74.4615562113,97.4425423303
12514.1,20,20,133.9961190894,20,20,270.8617689656,127.1197345598,82.4844324203,176.2283703688,20,20,155.5505867823,123.3802615293,122.5707221594,132.9351819169,116.6830385451,107.3891519129,173.6241116167,106.8915114475,99.6181680153,115.0062195395,80.4732216168,95.3922706898,109.0353382011
11290.4,20,20,112.2363521504,20,20,248.8845280347,97.3664250447,89.9891136498,161.5814765294,20,20.4748891056,128.7729375903,82.6211341743,74.5049241715,123.153371987,68.9425031487,79.4856307824,149.5220582154,75.2354793571,93.1041755704,89.869270652,73.5554862433,78.6105305376,110.3195510795
12559,20,20,152.985041629,20,20,274.0397345797,105.313394821,112.1642352826,199.1471716488,20,20,115.1416325939,119.5763494822,92.4628303944,111.4976731853,87.0852390721,92.6615598399,148.7003103804,80.8743914152,133.9042907026,106.3929276108,72.9761399194,71.4740540079,95.6000054479
8435.9,20,20,176.3514955026,20,20,277.1269754879,110.7012289644,104.2968555131,184.1988152928,20,20,127.1115483642,129.9744164644,87.320229811,98.2824378428,79.3552248198,86.759753796,140.278631997,76.7277199409,112.7734679598,107.2808649606,69.1540177443,75.3870829325,94.3350549325
9626.5,20,20,121.7864780635,20,20,223.4991708436,116.5736427633,115.9858476774,169.8470939208,20,20,205.9678864396,112.0859955546,79.8258043182,116.8242879586,73.3635463156,74.1490240382,125.649554991,80.5653674292,99.1454806568,97.7712890706,58.4605691473,65.2795419721,92.5052249217
17496.3,20,20,110.4775366037,20,20,238.8861768373,115.7749022119,113.2973741696,108.8301833932,20,79.7345005834,144.5246657561,86.2444903375,73.5554721515,112.5525147621,67.0902384996,68.5887888263,131.7618570701,76.4566345987,103.7093679896,91.2892695759,56.2966627773,61.2640965223,88.5012898505
14439.7,25.5906439236,23.6860091482,149.0264352234,22.3085769042,21.8728456847,210.2143699593,122.7526376856,87.0798241664,120.9697863701,20,54.4185521757,123.9361420882,85.8619038571,71.9619762572,95.3993866235,68.2370875922,65.4261128223,126.7079808206,73.6851105638,70.4616224005,78.4045761461,58.4706543819,62.7825546586,81.9659907218
10562,22.0791181162,21.1023770202,100.8269604295,20,20,205.603968886,135.9681604744,86.3597726823,115.7149540139,20,53.3795739073,153.8807587094,100.3540040738,85.3715655602,134.3971018134,84.1573749323,85.8181532653,147.4894859559,94.5289562172,90.9697812342,86.0827432775,63.0772965218,66.166349381,89.6440097988
17601.6,22.8812322329,20.9931106219,134.1284029336,21.2533428786,22.6329387212,213.0261414509,120.1528159304,85.0226813019,126.8474907042,20,21.2186218355,159.441095393,107.422299091,91.2553324297,114.6822407629,82.597684213,76.0181633605,148.1076543085,94.6414010963,78.6261806902,92.506699394,67.3545963479,71.4191895361,93.167702102
10297.8,22.4856511079,24.4348570336,105.4079958264,22.5352805998,22.1716731254,199.1523859481,105.6820663041,79.7580905159,104.9788239547,24.0610935928,25.6616809126,138.8279929547,90.0349481996,76.4138940623,125.5019700924,74.207317848,74.2121863366,143.5753896097,77.4107653773,79.4772092579,80.4808332632,63.240901078,64.4926882942,93.7012788257
11279.2,20.0990195136,22.8963036472,120.7467298611,21.8358934796,22.5181132818,226.6203736533,87.5872479098,103.7805348615,123.9387117142,23.1772257914,47.0548465761,129.6063875895,93.4515738386,80.1230666089,117.7870279691,74.6570462196,72.8155357388,120.9856244809,69.8652748332,89.8375422292,89.860407058,73.1990831473,75.2086760505,91.5681836567
19124.3,20.5992712229,22.9392643827,125.0616466624,20.9169753791,24.9684081658,145.7080144747,64.1693367205,94.1820519994,105.7831085493,20.4040043976,56.1071965516,99.1832130659,98.5388975425,94.7145153044,97.2643372705,92.4345367927,89.4874433982,115.0949813136,82.2985078364,100.9752190506,110.6405808482,88.9163591649,94.8282670444,91.2972133897
16722.9,23.0070600561,22.5105842213,134.8043658559,22.1526587214,21.1643091382,196.4365840914,98.1248600169,85.9458221798,114.1693776551,21.5094423195,65.4194764968,145.6721202846,96.2315358887,84.5054051488,136.7362369832,91.9301879469,89.8339418766,151.9986193253,93.1167846852,87.6715977254,112.0683254606,82.9640947068,66.598347555,96.6149493027
20000,20,20,116.0297198437,20,20,214.1755333475,122.771063738,94.8363009987,148.1785063424,20,96.3500122998,151.8152625696,128.0989429184,117.7133697766,131.2776779864,104.7862198585,97.9242571855,178.6280882018,96.788753334,98.0490432739,124.7620067976,84.9675117924,79.2684069364,108.9420885708
16055.7,20,20,126.3624146598,20,20,245.6205136055,130.7221511317,86.8417299426,152.6207542526,20,48.9869921505,129.4254923661,123.5067113664,109.6886180707,127.3897375441,102.438821233,100.2299005758,166.9877261006,103.8508144255,113.2100761192,125.3111293817,85.3095861584,81.201641578,104.189547603
19233.1,20,20,159.833780276,20,20,289.5984835512,114.7479671263,78.5491788442,189.3377316837,20,36.2944305093,120.0453086771,144.3405383082,146.3802697459,138.6387608402,121.8183917576,122.8901695881,171.960271431,104.7751659559,125.0584183916,113.4119282914,90.2703778671,87.71257803,108.995341855
